STAB,STATE,COUNTY,CITY,METRO,,,,,,
AL,Alabama,COVINGTON,Pleasant Home,Andalusia,,,,,,
AL,Alabama,COVINGTON,Rome,Andalusia,,,,,,
AL,Alabama,COVINGTON,Sanford,Andalusia,,,,,,
AL,Alabama,COVINGTON,Straughn,Andalusia,,,,,,
AL,Alabama,LAUDERDALE,Anderson,Anderson,,,,,,
AL,Alabama,WILCOX,Annemanie,Annemanie,,,,,,
AL,Alabama,CALHOUN,Anniston,Anniston,,,,,,
AL,Alabama,CALHOUN,Blue Mountain,Anniston,,,,,,
AL,Alabama,CALHOUN,Fort Mc Clellan,Anniston,,,,,,
AL,Alabama,CALHOUN,Ft Mc Clellan,Anniston,,,,,,
AL,Alabama,CALHOUN,Ft Mcclellan,Anniston,,,,,,
AL,Alabama,MARSHALL,Arab,Arab,,,,,,
AL,Alabama,LIMESTONE,Ardmore,Ardmore,,,,,,
AL,Alabama,DALE,Ariton,Ariton,,,,,,
AL,Alabama,WINSTON,Arley,Arley,,,,,,
AL,Alabama,WILCOX,Arlington,Arlington,,,,,,
AL,Alabama,HOUSTON,Ashford,Ashford,,,,,,
AL,Alabama,HOUSTON,Avon,Ashford,,,,,,
AL,Alabama,CLAY,Ashland,Ashland,,,,,,
AL,Alabama,CLAY,Bluff Spring,Ashland,,,,,,
AL,Alabama,CLAY,Carr Mill,Ashland,,,,,,
AL,Alabama,CLAY,Gibsonville,Ashland,,,,,,
AL,Alabama,CLAY,Harkins Crossroads,Ashland,,,,,,
AL,Alabama,CLAY,Idaho,Ashland,,,,,,
AL,Alabama,SAINT CLAIR,Ashville,Ashville,,,,,,
AL,Alabama,LIMESTONE,Athens,Athens,,,,,,
AL,Alabama,ESCAMBIA,Atmore,Atmore,,,,,,
AL,Alabama,ESCAMBIA,Canoe,Atmore,,,,,,
AL,Alabama,ESCAMBIA,Mc Cullough,Atmore,,,,,,
AL,Alabama,ESCAMBIA,Mccullough,Atmore,,,,,,
AL,Alabama,ETOWAH,Attalla,Attalla,,,,,,
AL,Alabama,ETOWAH,Ivalee,Attalla,,,,,,
AL,Alabama,ETOWAH,Reece City,Attalla,,,,,,
AL,Alabama,ETOWAH,Ridgeville,Attalla,,,,,,
AL,Alabama,ETOWAH,Rockledge,Attalla,,,,,,
AL,Alabama,LEE,Auburn,Auburn University,,,,,,
AL,Alabama,LEE,Auburn Univ,Auburn University,,,,,,
AL,Alabama,LEE,Auburn University,Auburn University,,,,,,
AL,Alabama,LEE,Auburn Unvrsty,Auburn University,,,,,,
AL,Alabama,LEE,Auburn,Auburn,,,,,,
AL,Alabama,AUTAUGA,Autaugaville,Autaugaville,,,,,,
AL,Alabama,MOBILE,Axis,Axis,,,,,,
AL,Alabama,MOBILE,Lemoyne,Axis,,,,,,
AL,Alabama,CULLMAN,Baileyton,Baileyton,,,,,,
AL,Alabama,PIKE,Banks,Banks,,,,,,
AL,Alabama,FAYETTE,Bankston,Bankston,,,,,,
AL,Alabama,BALDWIN,Bay Minette,Bay Minette,,,,,,
AL,Alabama,BALDWIN,Bromley,Bay Minette,,,,,,
AL,Alabama,BALDWIN,Pinegrove,Bay Minette,,,,,,
AL,Alabama,MOBILE,Bayou La Batre,Bayou La Batre,,,,,,
AL,Alabama,MOBILE,Bayou Labatre,Bayou La Batre,,,,,,
AL,Alabama,MARION,Bear Creek,Bear Creek,,,,,,
AL,Alabama,MONROE,Beatrice,Beatrice,,,,,,
AL,Alabama,MONROE,Buena Vista,Beatrice,,,,,,
AL,Alabama,LAMAR,Beaverton,Beaverton,,,,,,
AL,Alabama,FAYETTE,Belk,Belk,,,,,,
AL,Alabama,SUMTER,Bellamy,Bellamy,,,,,,
AL,Alabama,LIMESTONE,Belle Mina,Belle Mina,,,,,,
AL,Alabama,GENEVA,Bellwood,Bellwood,,,,,,
AL,Alabama,FAYETTE,Berry,Berry,,,,,,
AL,Alabama,JEFFERSON,Bess,Bessemer,,,,,,
AL,Alabama,JEFFERSON,Bessemer,Bessemer,,,,,,
AL,Alabama,JEFFERSON,Brighton,Bessemer,,,,,,
AL,Alabama,JEFFERSON,Concord,Bessemer,,,,,,
AL,Alabama,JEFFERSON,Helena,Bessemer,,,,,,
AL,Alabama,JEFFERSON,Hopewell,Bessemer,,,,,,
AL,Alabama,JEFFERSON,Hueytown,Bessemer,,,,,,
AL,Alabama,AUTAUGA,Billingsley,Billingsley,,,,,,
AL,Alabama,JEFFERSON,Al Gas Corp,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Al Power Co,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Bham,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Birmingham,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Birmingham Southern College,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Blue Cross-Shield,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Bluff Park,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Business Reply Mail,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Cahaba Heights,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Cahaba Hts,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Caller Boxes,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Center Point,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Centerpoint,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Compass Bank,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Crestline,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Crestline Heights,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Crestline Hts,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Dept Of Treas Bur Accts,Birmingham,,,,,,
AL,Alabama,JEFFERSON,English Village,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Ensley,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Forestdale,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Grayson Valley,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Homewd,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Homewood,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Hoover,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Huffman,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Irondale,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Jefferson Park,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Liberty Highlands,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Midfield,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Mountain Brk,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Mountain Brook,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Mtn Brook,Birmingham,,,,,,
AL,Alabama,JEFFERSON,North American Mg,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Overton,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Regions Bank,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Riverchase,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Roebuck Plaza,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Rose Hill,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Ruffner,Birmingham,,,,,,
AL,Alabama,JEFFERSON,S S Payment Ctr,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Samford University,Birmingham,,,,,,
AL,Alabama,JEFFERSON,South Highlands,Birmingham,,,,,,
AL,Alabama,JEFFERSON,State Farm Insurance,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Tarrant,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Univ Of Alabama Bir,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Univ Of Alabama Hospital,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Vestavia,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Vestavia Hills,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Vestavia Hls,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Wells Fargo,Birmingham,,,,,,
AL,Alabama,JEFFERSON,Wenonah,Birmingham,,,,,,
AL,Alabama,SHELBY,Bham,Birmingham,,,,,,
AL,Alabama,SHELBY,Birmingham,Birmingham,,,,,,
AL,Alabama,SHELBY,Meadowbrook,Birmingham,,,,,,
AL,Alabama,SHELBY,Shoal Creek,Birmingham,,,,,,
AL,Alabama,SHELBY,Vestavia,Birmingham,,,,,,
AL,Alabama,SHELBY,Vestavia Hills,Birmingham,,,,,,
AL,Alabama,SHELBY,Vestavia Hls,Birmingham,,,,,,
AL,Alabama,GENEVA,Black,Black,,,,,,
AL,Alabama,BLOUNT,Blountsville,Blountsville,,,,,,
AL,Alabama,ETOWAH,Boaz,Boaz,,,,,,
AL,Alabama,ETOWAH,Sardis City,Boaz,,,,,,
AL,Alabama,MARSHALL,Boaz,Boaz,,,,,,
AL,Alabama,MARSHALL,Sardis City,Boaz,,,,,,
AL,Alabama,GREENE,Boligee,Boligee,,,,,,
AL,Alabama,GREENE,Mount Hebron,Boligee,,,,,,
AL,Alabama,TALLADEGA,Bon Air,Bon Air,,,,,,
AL,Alabama,BALDWIN,Bon Secour,Bon Secour,,,,,,
AL,Alabama,AUTAUGA,Booth,Booth,,,,,,
AL,Alabama,WILCOX,Boykin,Boykin,,,,,,
AL,Alabama,CRENSHAW,Brantley,Brantley,,,,,,
AL,Alabama,CULLMAN,Arkadelphia,Bremen,,,,,,
AL,Alabama,CULLMAN,Bremen,Bremen,,,,,,
AL,Alabama,BIBB,Brent,Brent,,,,,,
AL,Alabama,ESCAMBIA,Brewton,Brewton,,,,,,
AL,Alabama,ESCAMBIA,Damascus,Brewton,,,,,,
AL,Alabama,ESCAMBIA,Dixonville,Brewton,,,,,,
AL,Alabama,ESCAMBIA,East Brewton,Brewton,,,,,,
AL,Alabama,ESCAMBIA,Keego,Brewton,,,,,,
AL,Alabama,ESCAMBIA,Wallace,Brewton,,,,,,
AL,Alabama,JACKSON,Bridgeport,Bridgeport,,,,,,
AL,Alabama,BIBB,Brierfield,Brierfield,,,,,,
AL,Alabama,MARION,Brilliant,Brilliant,,,,,,
AL,Alabama,CONECUH,Brooklyn,Brooklyn,,,,,,
AL,Alabama,JEFFERSON,Brookside,Brookside,,,,,,
AL,Alabama,JEFFERSON,Cardiff,Brookside,,,,,,
AL,Alabama,TUSCALOOSA,Brookwood,Brookwood,,,,,,
AL,Alabama,MADISON,Brownsboro,Brownsboro,,,,,,
AL,Alabama,PIKE,Brundidge,Brundidge,,,,,,
AL,Alabama,JACKSON,Bryant,Bryant,,,,,,
AL,Alabama,MOBILE,Bucks,Bucks,,,,,,
AL,Alabama,TUSCALOOSA,Buhl,Buhl,,,,,,
AL,Alabama,TUSCALOOSA,Romulus,Buhl,,,,,,
AL,Alabama,WALKER,Burnwell,Burnwell,,,,,,
AL,Alabama,CHOCTAW,Butler,Butler,,,,,,
AL,Alabama,CHOCTAW,Lavaca,Butler,,,,,,
AL,Alabama,CHOCTAW,Riderwood,Butler,,,,,,
AL,Alabama,CALHOUN,Bynum,Bynum,,,,,,
AL,Alabama,SHELBY,Calera,Calera,,,,,,
AL,Alabama,WASHINGTON,Calvert,Calvert,,,,,,
AL,Alabama,WILCOX,Camden,Camden,,,,,,
AL,Alabama,WILCOX,Millers Ferry,Camden,,,,,,
AL,Alabama,TALLAPOOSA,Camp Hill,Camp Hill,,,,,,
AL,Alabama,CLARKE,Campbell,Campbell,,,,,,
AL,Alabama,LIMESTONE,Capshaw,Capshaw,,,,,,
AL,Alabama,WALKER,Carbon Hill,Carbon Hill,,,,,,
AL,Alabama,CLARKE,Carlton,Carlton,,,,,,
AL,Alabama,PICKENS,Carrollton,Carrollton,,,,,,
AL,Alabama,PICKENS,Pickensville,Carrollton,,,,,,
AL,Alabama,CONECUH,Castleberry,Castleberry,,,,,,
AL,Alabama,WILCOX,Catherine,Catherine,,,,,,
AL,Alabama,WILCOX,Prairie,Catherine,,,,,,
AL,Alabama,MONTGOMERY,Cecil,Cecil,,,,,,
AL,Alabama,CHEROKEE,Cedar Bluff,Cedar Bluff,,,,,,
AL,Alabama,CHEROKEE,Centre,Centre,,,,,,
AL,Alabama,BIBB,Centreville,Centreville,,,,,,
AL,Alabama,BIBB,Eoline,Centreville,,,,,,
AL,Alabama,GENEVA,Battens Crossroads,Chancellor,,,,,,
AL,Alabama,GENEVA,Chancellor,Chancellor,,,,,,
AL,Alabama,BUTLER,Chapman,Chapman,,,,,,
AL,Alabama,WASHINGTON,Chatom,Chatom,,,,,,
AL,Alabama,SHELBY,Chelsea,Chelsea,,,,,,
AL,Alabama,COLBERT,Cherokee,Cherokee,,,,,,
AL,Alabama,TALLADEGA,Childersburg,Childersburg,,,,,,
AL,Alabama,TALLADEGA,Coosa Pines,Childersburg,,,,,,
AL,Alabama,CALHOUN,Choccolocco,Choccolocco,,,,,,
AL,Alabama,MOBILE,Chunchula,Chunchula,,,,,,
AL,Alabama,MOBILE,Fellowship,Chunchula,,,,,,
AL,Alabama,MOBILE,Georgetown,Chunchula,,,,,,
AL,Alabama,MOBILE,Gulf Crest,Chunchula,,,,,,
AL,Alabama,MOBILE,Turnerville,Chunchula,,,,,,
AL,Alabama,MOBILE,Citronelle,Citronelle,,,,,,
AL,Alabama,CHILTON,Clanton,Clanton,,,,,,
AL,Alabama,JEFFERSON,Clay,Clay,,,,,,
AL,Alabama,BARBOUR,Clayton,Clayton,,,,,,
AL,Alabama,BLOUNT,Cleveland,Cleveland,,,,,,
AL,Alabama,BLOUNT,Nectar,Cleveland,,,,,,
AL,Alabama,GREENE,Clinton,Clinton,,,,,,
AL,Alabama,BARBOUR,Blue Springs,Clio,,,,,,
AL,Alabama,BARBOUR,Clio,Clio,,,,,,
AL,Alabama,HENRY,Clopton,Clopton,,,,,,
AL,Alabama,LAUDERDALE,Cloverdale,Cloverdale,,,,,,
AL,Alabama,TUSCALOOSA,Coaling,Coaling,,,,,,
AL,Alabama,MOBILE,Alabama Port,Coden,,,,,,
AL,Alabama,MOBILE,Coden,Coden,,,,,,
AL,Alabama,MOBILE,Heron Bay,Coden,,,,,,
AL,Alabama,MOBILE,Mon Louis,Coden,,,,,,
AL,Alabama,GENEVA,Coffee Spgs,Coffee Springs,,,,,,
AL,Alabama,GENEVA,Coffee Springs,Coffee Springs,,,,,,
AL,Alabama,CLARKE,Coffeeville,Coffeeville,,,,,,
AL,Alabama,TUSCALOOSA,Coker,Coker,,,,,,
AL,Alabama,DE KALB,Collinsville,Collinsville,,,,,,
AL,Alabama,HOUSTON,Columbia,Columbia,,,,,,
AL,Alabama,HOUSTON,Haleburg,Columbia,,,,,,
AL,Alabama,SHELBY,Columbiana,Columbiana,,,,,,
AL,Alabama,SAINT CLAIR,Cook Springs,Cook Springs,,,,,,
AL,Alabama,ELMORE,Coosada,Coosada,,,,,,
AL,Alabama,WALKER,Barney,Cordova,,,,,,
AL,Alabama,WALKER,Cordova,Cordova,,,,,,
AL,Alabama,TUSCALOOSA,Coaling,Cottondale,,,,,,
AL,Alabama,TUSCALOOSA,Cottondale,Cottondale,,,,,,
AL,Alabama,RUSSELL,Cottonton,Cottonton,,,,,,
AL,Alabama,HOUSTON,Cottonwood,Cottonwood,,,,,,
AL,Alabama,HOUSTON,Madrid,Cottonwood,,,,,,
AL,Alabama,LAWRENCE,Courtland,Courtland,,,,,,
AL,Alabama,LAWRENCE,N Courtland,Courtland,,,,,,
AL,Alabama,LAWRENCE,North Courtland,Courtland,,,,,,
AL,Alabama,HOUSTON,Cowarts,Cowarts,,,,,,
AL,Alabama,WILCOX,Coy,Coy,,,,,,
AL,Alabama,CLAY,Cragford,Cragford,,,,,,
AL,Alabama,CLAY,Mellow Valley,Cragford,,,,,,
AL,Alabama,CULLMAN,Crane Hill,Crane Hill,,,,,,
AL,Alabama,MOBILE,Creola,Creola,,,,,,
AL,Alabama,SAINT CLAIR,Cropwell,Cropwell,,,,,,
AL,Alabama,DE KALB,Crossville,Crossville,,,,,,
AL,Alabama,SUMTER,Cuba,Cuba,,,,,,
AL,Alabama,CULLMAN,Cullman,Cullman,,,,,,
AL,Alabama,CULLMAN,Dodge City,Cullman,,,,,,
AL,Alabama,CULLMAN,Good Hope,Cullman,,,,,,
AL,Alabama,LEE,Cusseta,Cusseta,,,,,,
AL,Alabama,TALLAPOOSA,Dadeville,Dadeville,,,,,,
AL,Alabama,DALE,Clayhatchee,Daleville,,,,,,
AL,Alabama,DALE,Daleville,Daleville,,,,,,
AL,Alabama,DALE,Level Plains,Daleville,,,,,,
AL,Alabama,MORGAN,Danville,Danville,,,,,,
AL,Alabama,BALDWIN,Daphne,Daphne,,,,,,
AL,Alabama,MOBILE,Dauphin Island,Dauphin Island,,,,,,
AL,Alabama,MOBILE,Dauphin Islnd,Dauphin Island,,,,,,
AL,Alabama,TALLAPOOSA,Daviston,Daviston,,,,,,
AL,Alabama,TALLAPOOSA,New Site,Daviston,,,,,,
AL,Alabama,DE KALB,Dawson,Dawson,,,,,,
AL,Alabama,CALHOUN,De Armanville,De Armanville,,,,,,
AL,Alabama,ELMORE,Deatsville,Deatsville,,,,,,
AL,Alabama,MORGAN,Decatur,Decatur,,,,,,
AL,Alabama,MORGAN,Master Charge,Decatur,,,,,,
AL,Alabama,WASHINGTON,Deer Park,Deer Park,,,,,,
AL,Alabama,WASHINGTON,Hawthorne,Deer Park,,,,,,
AL,Alabama,WASHINGTON,Seaboard,Deer Park,,,,,,
AL,Alabama,WINSTON,Delmar,Delmar,,,,,,
AL,Alabama,CLAY,Abel,Delta,,,,,,
AL,Alabama,CLAY,Christiana,Delta,,,,,,
AL,Alabama,CLAY,Delta,Delta,,,,,,
AL,Alabama,CLAY,Fishhead,Delta,,,,,,
AL,Alabama,MARENGO,Demopolis,Demopolis,,,,,,
AL,Alabama,LAMAR,Detroit,Detroit,,,,,,
AL,Alabama,CLARKE,Dickinson,Dickinson,,,,,,
AL,Alabama,CLARKE,Scyrene,Dickinson,,,,,,
AL,Alabama,MARENGO,Dixons Mills,Dixons Mills,,,,,,
AL,Alabama,JEFFERSON,Docena,Docena,,,,,,
AL,Alabama,JEFFERSON,Dolomite,Dolomite,,,,,,
AL,Alabama,JEFFERSON,Dora,Dora,,,,,,
AL,Alabama,HOUSTON,Dothan,Dothan,,,,,,
AL,Alabama,HOUSTON,Grimes,Dothan,,,,,,
AL,Alabama,HOUSTON,Hodgesville,Dothan,,,,,,
AL,Alabama,HOUSTON,Kelly Springs,Dothan,,,,,,
AL,Alabama,HOUSTON,Kinsey,Dothan,,,,,,
AL,Alabama,HOUSTON,Rehobeth,Dothan,,,,,,
AL,Alabama,HOUSTON,Taylor,Dothan,,,,,,
AL,Alabama,WINSTON,Double Spgs,Double Springs,,,,,,
AL,Alabama,WINSTON,Double Springs,Double Springs,,,,,,
AL,Alabama,MARSHALL,Douglas,Douglas,,,,,,
AL,Alabama,CRENSHAW,Dozier,Dozier,,,,,,
AL,Alabama,TUSCALOOSA,Duncanville,Duncanville,,,,,,
AL,Alabama,JACKSON,Dutton,Dutton,,,,,,
AL,Alabama,TALLAPOOSA,E Tallassee,East Tallassee,,,,,,
AL,Alabama,TALLAPOOSA,East Tallassee,East Tallassee,,,,,,
AL,Alabama,TALLAPOOSA,Tallassee,East Tallassee,,,,,,
AL,Alabama,CALHOUN,Eastaboga,Eastaboga,,,,,,
AL,Alabama,TUSCALOOSA,Echola,Echola,,,,,,
AL,Alabama,ELMORE,Central,Eclectic,,,,,,
AL,Alabama,ELMORE,Eclectic,Eclectic,,,,,,
AL,Alabama,CLEBURNE,Edwardsville,Edwardsville,,,,,,
AL,Alabama,MOBILE,Eight Mile,Eight Mile,,,,,,
AL,Alabama,MOBILE,Mobile,Eight Mile,,,,,,
AL,Alabama,MOBILE,Prichard,Eight Mile,,,,,,
AL,Alabama,COFFEE,Elba,Elba,,,,,,
AL,Alabama,BALDWIN,Elberta,Elberta,,,,,,
AL,Alabama,BALDWIN,Josephine,Elberta,,,,,,
AL,Alabama,BALDWIN,Miflin,Elberta,,,,,,
AL,Alabama,BALDWIN,Perdido Beach,Elberta,,,,,,
AL,Alabama,WALKER,Eldridge,Eldridge,,,,,,
AL,Alabama,LIMESTONE,Elkmont,Elkmont,,,,,,
AL,Alabama,ELMORE,Elmore,Elmore,,,,,,
AL,Alabama,TUSCALOOSA,Elrod,Elrod,,,,,,
AL,Alabama,SUMTER,Emelle,Emelle,,,,,,
AL,Alabama,SUMTER,Geiger,Emelle,,,,,,
AL,Alabama,WALKER,Empire,Empire,,,,,,
AL,Alabama,COFFEE,Enterprise,Enterprise,,,,,,
AL,Alabama,COFFEE,Eprise,Enterprise,,,,,,
AL,Alabama,SUMTER,Epes,Epes,,,,,,
AL,Alabama,SUMTER,Sumterville,Epes,,,,,,
AL,Alabama,COOSA,Equality,Equality,,,,,,
AL,Alabama,COOSA,Nixburg,Equality,,,,,,
AL,Alabama,JACKSON,Estillfork,Estillfork,,,,,,
AL,Alabama,PICKENS,Ethelsville,Ethelsville,,,,,,
AL,Alabama,BARBOUR,Bakerhill,Eufaula,,,,,,
AL,Alabama,BARBOUR,Eufaula,Eufaula,,,,,,
AL,Alabama,GREENE,Eutaw,Eutaw,,,,,,
AL,Alabama,GREENE,Union,Eutaw,,,,,,
AL,Alabama,MORGAN,Eva,Eva,,,,,,
AL,Alabama,CONECUH,Burnt Corn,Evergreen,,,,,,
AL,Alabama,CONECUH,Egreen,Evergreen,,,,,,
AL,Alabama,CONECUH,Evergreen,Evergreen,,,,,,
AL,Alabama,MONROE,Excel,Excel,,,,,,
AL,Alabama,JACKSON,Fackler,Fackler,,,,,,
AL,Alabama,JEFFERSON,Fairfield,Fairfield,,,,,,
AL,Alabama,BALDWIN,Fair Hope,Fairhope,,,,,,
AL,Alabama,BALDWIN,Fairhope,Fairhope,,,,,,
AL,Alabama,MORGAN,Falkville,Falkville,,,,,,
AL,Alabama,MARENGO,Dayton,Faunsdale,,,,,,
AL,Alabama,MARENGO,Faunsdale,Faunsdale,,,,,,
AL,Alabama,FAYETTE,Bluff,Fayette,,,,,,
AL,Alabama,FAYETTE,Fayette,Fayette,,,,,,
AL,Alabama,BULLOCK,Fitzpatrick,Fitzpatrick,,,,,,
AL,Alabama,CHAMBERS,Five Points,Five Points,,,,,,
AL,Alabama,JACKSON,Fabius,Flat Rock,,,,,,
AL,Alabama,JACKSON,Flat Rock,Flat Rock,,,,,,
AL,Alabama,ESCAMBIA,Flomaton,Flomaton,,,,,,
AL,Alabama,ESCAMBIA,Pollard,Flomaton,,,,,,
AL,Alabama,COVINGTON,Florala,Florala,,,,,,
AL,Alabama,COVINGTON,Hacoda,Florala,,,,,,
AL,Alabama,LAUDERDALE,Florence,Florence,,,,,,
AL,Alabama,LAUDERDALE,North Florence,Florence,,,,,,
AL,Alabama,LAUDERDALE,Saint Florian,Florence,,,,,,
AL,Alabama,LAUDERDALE,Univ Of North Ala,Florence,,,,,,
AL,Alabama,BALDWIN,Foley,Foley,,,,,,
AL,Alabama,BALDWIN,Huggers Landing,Foley,,,,,,
AL,Alabama,BALDWIN,Oyster Bay,Foley,,,,,,
AL,Alabama,BALDWIN,Vernant Park,Foley,,,,,,
AL,Alabama,BUTLER,Forest Home,Forest Home,,,,,,
AL,Alabama,GREENE,Forkland,Forkland,,,,,,
AL,Alabama,MACON,Fort Davis,Fort Davis,,,,,,
AL,Alabama,LOWNDES,Fort Deposit,Fort Deposit,,,,,,
AL,Alabama,RUSSELL,Fort Mitchell,Fort Mitchell,,,,,,
AL,Alabama,DE KALB,Fort Payne,Fort Payne,,,,,,
AL,Alabama,DE KALB,Ft Payne,Fort Payne,,,,,,
AL,Alabama,DE KALB,Pine Ridge,Fort Payne,,,,,,
AL,Alabama,DALE,Fort Rucker,Fort Rucker,,,,,,
AL,Alabama,TUSCALOOSA,Fosters,Fosters,,,,,,
AL,Alabama,MONROE,Franklin,Franklin,,,,,,
AL,Alabama,WASHINGTON,Frankville,Frankville,,,,,,
AL,Alabama,WASHINGTON,Silver Cross,Frankville,,,,,,
AL,Alabama,MONROE,Frisco City,Frisco City,,,,,,
AL,Alabama,WASHINGTON,Fruitdale,Fruitdale,,,,,,
AL,Alabama,WASHINGTON,Yellow Pine,Fruitdale,,,,,,
AL,Alabama,CLEBURNE,Fruithurst,Fruithurst,,,,,,
AL,Alabama,CLARKE,Fulton,Fulton,,,,,,
AL,Alabama,JEFFERSON,Coalburg,Fultondale,,,,,,
AL,Alabama,JEFFERSON,Fulton Springs,Fultondale,,,,,,
AL,Alabama,JEFFERSON,Fultondale,Fultondale,,,,,,
AL,Alabama,WILCOX,Furman,Furman,,,,,,
AL,Alabama,DE KALB,Fyffe,Fyffe,,,,,,
AL,Alabama,DE KALB,Lakeview,Fyffe,,,,,,
AL,Alabama,ETOWAH,East Gadsden,Gadsden,,,,,,
AL,Alabama,ETOWAH,Gadsden,Gadsden,,,,,,
AL,Alabama,ETOWAH,Glencoe,Gadsden,,,,,,
AL,Alabama,ETOWAH,Hokes Bluff,Gadsden,,,,,,
AL,Alabama,ETOWAH,Southside,Gadsden,,,,,,
AL,Alabama,CLARKE,Gainestown,Gainestown,,,,,,
AL,Alabama,SUMTER,Gainesville,Gainesville,,,,,,
AL,Alabama,ETOWAH,Gallant,Gallant,,,,,,
AL,Alabama,MARENGO,Gallion,Gallion,,,,,,
AL,Alabama,MARENGO,Providence,Gallion,,,,,,
AL,Alabama,COVINGTON,Gantt,Gantt,,,,,,
AL,Alabama,CULLMAN,Garden City,Garden City,,,,,,
AL,Alabama,JEFFERSON,Gardendale,Gardendale,,,,,,
AL,Alabama,CHEROKEE,Gaylesville,Gaylesville,,,,,,
AL,Alabama,GENEVA,Eunola,Geneva,,,,,,
AL,Alabama,GENEVA,Geneva,Geneva,,,,,,
AL,Alabama,BUTLER,Bolling,Georgiana,,,,,,
AL,Alabama,BUTLER,Georgiana,Georgiana,,,,,,
AL,Alabama,DE KALB,Geraldine,Geraldine,,,,,,
AL,Alabama,CHOCTAW,Gilbertown,Gilbertown,,,,,,
AL,Alabama,FAYETTE,Bazemore,Glen Allen,,,,,,
AL,Alabama,FAYETTE,Glen Allen,Glen Allen,,,,,,
AL,Alabama,CRENSHAW,Glenwood,Glenwood,,,,,,
AL,Alabama,WALKER,Goodsprings,Goodsprings,,,,,,
AL,Alabama,COOSA,Goodwater,Goodwater,,,,,,
AL,Alabama,MONROE,Goodway,Goodway,,,,,,
AL,Alabama,PICKENS,Gordo,Gordo,,,,,,
AL,Alabama,HOUSTON,Gordon,Gordon,,,,,,
AL,Alabama,HOUSTON,Grangeburg,Gordon,,,,,,
AL,Alabama,PIKE,Goshen,Goshen,,,,,,
AL,Alabama,MONTGOMERY,Grady,Grady,,,,,,
AL,Alabama,RANDOLPH,Graham,Graham,,,,,,
AL,Alabama,RANDOLPH,Hightower,Graham,,,,,,
AL,Alabama,MOBILE,Grand Bay,Grand Bay,,,,,,
AL,Alabama,MARSHALL,Grant,Grant,,,,,,
AL,Alabama,JEFFERSON,Alden,Graysville,,,,,,
AL,Alabama,JEFFERSON,Blossburg,Graysville,,,,,,
AL,Alabama,JEFFERSON,Graysville,Graysville,,,,,,
AL,Alabama,BIBB,Green Pond,Green Pond,,,,,,
AL,Alabama,HALE,Greensboro,Greensboro,,,,,,
AL,Alabama,BUTLER,Greenville,Greenville,,,,,,
AL,Alabama,CLARKE,Allen,Grove Hill,,,,,,
AL,Alabama,CLARKE,Grove Hill,Grove Hill,,,,,,
AL,Alabama,DE KALB,Groveoak,Groveoak,,,,,,
AL,Alabama,MARION,Gu-Win,Guin,,,,,,
AL,Alabama,MARION,Guin,Guin,,,,,,
AL,Alabama,BALDWIN,Gulf Shores,Gulf Shores,,,,,,
